
+Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,ApproverDepartment,SpendingLimit,RequireReceipt,ComplianceLimit
2023-08-29 14:02:22.871467,425.97,Software,Software expense on 2023-08-29,Finance,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-11-10 14:02:22.871467,311.74,Miscellaneous,Miscellaneous expense on 2023-11-10,HR,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-11-22 14:02:22.871467,327.7,Office Supplies,Office Supplies expense on 2023-11-22,Operations,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2023-08-05 14:02:22.871467,14.62,Equipment,Equipment expense on 2023-08-05,Operations,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-03-08 14:02:22.871467,153.15,Wifi,Wifi expense on 2024-03-08,Finance,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-01-20 14:02:22.871467,361.69,Miscellaneous,Miscellaneous expense on 2024-01-20,IT,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-01-24 14:02:22.871467,76.17,Software,Software expense on 2024-01-24,Finance,High,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2024-02-14 14:02:22.871467,400.97,Software,Software expense on 2024-02-14,HR,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-09-27 14:02:22.871467,480.35,Office Supplies,Office Supplies expense on 2023-09-27,Operations,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-11-14 14:02:22.871467,445.14,Wifi,Wifi expense on 2023-11-14,Finance,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-07-26 14:02:22.871467,464.06,Equipment,Equipment expense on 2023-07-26,IT,High,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-07-05 14:02:22.871467,101.41,Equipment,Equipment expense on 2023-07-05,HR,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-06-12 14:02:22.871467,389.02,Training,Training expense on 2023-06-12,HR,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2024-04-15 14:02:22.871467,477.48,Travel,Travel expense on 2024-04-15,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2023-05-22 14:02:22.871467,231.79,Office Supplies,Office Supplies expense on 2023-05-22,Operations,Medium,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2024-01-24 14:02:22.871467,142.59,Meals,Meals expense on 2024-01-24,IT,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-06-13 14:02:22.871467,228.75,Maintenance,Maintenance expense on 2023-06-13,Finance,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-08-16 14:02:22.871467,111.93,Utilities,Utilities expense on 2023-08-16,Finance,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-09-22 14:02:22.871467,142.57,Marketing,Marketing expense on 2023-09-22,IT,High,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2024-04-24 14:02:22.871467,214.11,Travel,Travel expense on 2024-04-24,Finance,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-09-21 14:02:22.871467,131.31,Marketing,Marketing expense on 2023-09-21,HR,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-10-23 14:02:22.871467,18.56,Utilities,Utilities expense on 2023-10-23,Finance,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-06-07 14:02:22.871467,420.6,Office Supplies,Office Supplies expense on 2023-06-07,IT,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-05-28 14:02:22.871467,37.94,Marketing,Marketing expense on 2023-05-28,Finance,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-07-11 14:02:22.871467,178.63,Equipment,Equipment expense on 2023-07-11,Operations,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-07-06 14:02:22.871467,189.9,Utilities,Utilities expense on 2023-07-06,Operations,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-12-13 14:02:22.871467,294.79,Wifi,Wifi expense on 2023-12-13,Operations,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-12-27 14:02:22.871467,465.32,Miscellaneous,Miscellaneous expense on 2023-12-27,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-10-07 14:02:22.871467,156.15,Training,Training expense on 2023-10-07,Finance,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2023-05-16 14:02:22.871467,116.0,Training,Training expense on 2023-05-16,Finance,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-11-09 14:02:22.871467,61.81,Maintenance,Maintenance expense on 2023-11-09,IT,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2024-04-27 14:02:22.871467,75.08,Software,Software expense on 2024-04-27,HR,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-11-09 14:02:22.871467,87.24,Meals,Meals expense on 2023-11-09,Finance,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-05-21 14:02:22.871467,40.77,Office Supplies,Office Supplies expense on 2023-05-21,Finance,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2023-07-26 14:02:22.871467,413.26,Meals,Meals expense on 2023-07-26,Finance,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-07-27 14:02:22.871467,395.05,Meals,Meals expense on 2023-07-27,HR,High,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-09-11 14:02:22.871467,479.18,Wifi,Wifi expense on 2023-09-11,HR,Low,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2024-01-03 14:02:22.871467,385.33,Utilities,Utilities expense on 2024-01-03,Operations,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-19 14:02:22.871467,274.59,Training,Training expense on 2023-11-19,HR,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-09-28 14:02:22.871467,27.64,Equipment,Equipment expense on 2023-09-28,Operations,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-07-14 14:02:22.871467,214.74,Maintenance,Maintenance expense on 2023-07-14,Operations,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2023-11-02 14:02:22.871467,478.01,Meals,Meals expense on 2023-11-02,Operations,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-02-16 14:02:22.871467,129.74,Meals,Meals expense on 2024-02-16,IT,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-08-27 14:02:22.871467,311.7,Office Supplies,Office Supplies expense on 2023-08-27,IT,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-05-19 14:02:22.871467,119.18,Software,Software expense on 2023-05-19,Finance,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2023-12-19 14:02:22.871467,270.33,Office Supplies,Office Supplies expense on 2023-12-19,Finance,Low,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2024-03-13 14:02:22.871467,323.79,Travel,Travel expense on 2024-03-13,Operations,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2024-02-23 14:02:22.871467,414.16,Office Supplies,Office Supplies expense on 2024-02-23,Finance,High,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-01-15 14:02:22.871467,80.48,Wifi,Wifi expense on 2024-01-15,IT,Low,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-11-12 14:02:22.871467,233.2,Software,Software expense on 2023-11-12,Finance,High,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,200
2023-10-11 14:02:22.871467,192.94,Miscellaneous,Miscellaneous expense on 2023-10-11,HR,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-06-10 14:02:22.871467,83.18,Travel,Travel expense on 2023-06-10,HR,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2024-04-06 14:02:22.871467,205.35,Miscellaneous,Miscellaneous expense on 2024-04-06,Operations,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-06-23 14:02:22.871467,470.22,Meals,Meals expense on 2023-06-23,Operations,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-02-15 14:02:22.871467,372.49,Software,Software expense on 2024-02-15,HR,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,200
2023-08-01 14:02:22.871467,406.9,Office Supplies,Office Supplies expense on 2023-08-01,Operations,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-03-28 14:02:22.871467,312.84,Maintenance,Maintenance expense on 2024-03-28,Finance,High,Low,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-09-16 14:02:22.871467,98.22,Utilities,Utilities expense on 2023-09-16,Finance,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-07-06 14:02:22.871467,131.54,Equipment,Equipment expense on 2023-07-06,Finance,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-04-23 14:02:22.871467,178.53,Marketing,Marketing expense on 2024-04-23,Finance,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-02-29 14:02:22.871467,297.92,Office Supplies,Office Supplies expense on 2024-02-29,Operations,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-07-16 14:02:22.871467,327.0,Travel,Travel expense on 2023-07-16,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2024-02-02 14:02:22.871467,464.83,Travel,Travel expense on 2024-02-02,HR,Low,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-08-29 14:02:22.871467,159.28,Wifi,Wifi expense on 2023-08-29,HR,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-01-15 14:02:22.871467,427.89,Wifi,Wifi expense on 2024-01-15,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-05-22 14:02:22.871467,119.65,Office Supplies,Office Supplies expense on 2023-05-22,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-10-11 14:02:22.871467,482.35,Office Supplies,Office Supplies expense on 2023-10-11,IT,High,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2023-10-13 14:02:22.871467,116.88,Maintenance,Maintenance expense on 2023-10-13,HR,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-05-09 14:02:22.871467,397.13,Office Supplies,Office Supplies expense on 2023-05-09,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-10-02 14:02:22.871467,310.98,Meals,Meals expense on 2023-10-02,IT,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-05-26 14:02:22.871467,271.41,Office Supplies,Office Supplies expense on 2023-05-26,IT,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2023-05-19 14:02:22.871467,135.35,Utilities,Utilities expense on 2023-05-19,IT,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2024-04-20 14:02:22.871467,342.45,Maintenance,Maintenance expense on 2024-04-20,Finance,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-11-05 14:02:22.871467,95.87,Marketing,Marketing expense on 2023-11-05,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
2023-08-24 14:02:22.871467,450.63,Software,Software expense on 2023-08-24,Finance,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,200
2023-11-15 14:02:22.871467,62.15,Meals,Meals expense on 2023-11-15,HR,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-04-11 14:02:22.871467,299.33,Wifi,Wifi expense on 2024-04-11,HR,High,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-07-13 14:02:22.871467,465.41,Travel,Travel expense on 2023-07-13,Operations,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-11-09 14:02:22.871467,287.36,Maintenance,Maintenance expense on 2023-11-09,Finance,Medium,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-07-11 14:02:22.871467,169.4,Utilities,Utilities expense on 2023-07-11,IT,High,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-10-28 14:02:22.871467,82.33,Equipment,Equipment expense on 2023-10-28,Finance,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2024-01-28 14:02:22.871467,324.04,Training,Training expense on 2024-01-28,Finance,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2024-03-07 14:02:22.871467,191.85,Training,Training expense on 2024-03-07,Finance,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2023-11-15 14:02:22.871467,241.69,Marketing,Marketing expense on 2023-11-15,Finance,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-04-25 14:02:22.871467,36.14,Wifi,Wifi expense on 2024-04-25,IT,Low,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2024-04-04 14:02:22.871467,88.12,Marketing,Marketing expense on 2024-04-04,IT,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-07-16 14:02:22.871467,488.26,Software,Software expense on 2023-07-16,IT,High,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2023-08-24 14:02:22.871467,270.33,Miscellaneous,Miscellaneous expense on 2023-08-24,Finance,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-07-28 14:02:22.871467,39.8,Equipment,Equipment expense on 2023-07-28,Operations,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-07-17 14:02:22.871467,457.9,Office Supplies,Office Supplies expense on 2023-07-17,HR,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-03-22 14:02:22.871467,96.55,Software,Software expense on 2024-03-22,Operations,High,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,200
2023-07-17 14:02:22.879469,75.22,Wifi,Wifi expense on 2023-07-17,HR,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-10-10 14:02:22.879469,156.86,Equipment,Equipment expense on 2023-10-10,Finance,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-05-04 14:02:22.879469,243.42,Maintenance,Maintenance expense on 2024-05-04,IT,High,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-04-08 14:02:22.879469,149.0,Wifi,Wifi expense on 2024-04-08,Operations,Low,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-06-29 14:02:22.879469,318.45,Meals,Meals expense on 2023-06-29,HR,Medium,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2024-02-17 14:02:22.879469,284.37,Equipment,Equipment expense on 2024-02-17,IT,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2024-01-07 14:02:22.879469,389.03,Maintenance,Maintenance expense on 2024-01-07,Finance,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-03-29 14:02:22.879469,165.57,Utilities,Utilities expense on 2024-03-29,IT,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-09-11 14:02:22.879469,108.79,Equipment,Equipment expense on 2023-09-11,Finance,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-05-20 14:02:22.879469,218.24,Training,Training expense on 2023-05-20,IT,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2023-12-25 14:02:22.879469,485.5,Software,Software expense on 2023-12-25,Finance,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,200
2023-09-11 14:02:22.879469,125.2,Travel,Travel expense on 2023-09-11,Finance,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2024-03-27 14:02:22.879469,437.38,Meals,Meals expense on 2024-03-27,IT,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2023-12-31 14:02:22.879469,56.14,Meals,Meals expense on 2023-12-31,HR,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-07-27 14:02:22.879469,301.19,Maintenance,Maintenance expense on 2023-07-27,Operations,Low,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-12-22 14:02:22.879469,297.51,Maintenance,Maintenance expense on 2023-12-22,Finance,Low,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-03-14 14:02:22.879469,212.46,Software,Software expense on 2024-03-14,Finance,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,200
2023-07-13 14:02:22.879469,400.42,Office Supplies,Office Supplies expense on 2023-07-13,Finance,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-10-21 14:02:22.879469,268.98,Equipment,Equipment expense on 2023-10-21,IT,High,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
2023-07-07 14:02:22.879469,161.94,Office Supplies,Office Supplies expense on 2023-07-07,Operations,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-12-23 14:02:22.879469,450.26,Meals,Meals expense on 2023-12-23,IT,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-05-29 14:02:22.879584,375.95,Wifi,Wifi expense on 2023-05-29,IT,Medium,High,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2024-03-06 14:02:22.879584,398.76,Training,Training expense on 2024-03-06,Operations,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,300
2024-02-02 14:02:22.879584,303.6,Travel,Travel expense on 2024-02-02,Operations,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2024-01-02 14:02:22.879584,192.38,Equipment,Equipment expense on 2024-01-02,Finance,High,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-11-18 14:02:22.879584,440.46,Utilities,Utilities expense on 2023-11-18,Operations,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-02-24 14:02:22.879584,110.68,Travel,Travel expense on 2024-02-24,Operations,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-09-30 14:02:22.879584,112.68,Utilities,Utilities expense on 2023-09-30,IT,Medium,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-06-05 14:02:22.879584,40.72,Meals,Meals expense on 2023-06-05,IT,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-01-28 14:02:22.879584,180.26,Software,Software expense on 2024-01-28,Operations,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,200
2023-09-20 14:02:22.879584,374.6,Training,Training expense on 2023-09-20,IT,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2024-03-22 14:02:22.879584,450.11,Miscellaneous,Miscellaneous expense on 2024-03-22,IT,Medium,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-08-11 14:02:22.879584,373.57,Utilities,Utilities expense on 2023-08-11,Finance,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-03-24 14:02:22.879584,59.42,Travel,Travel expense on 2024-03-24,Operations,Low,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2023-07-07 14:02:22.879584,399.66,Marketing,Marketing expense on 2023-07-07,IT,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
2024-04-17 14:02:22.879584,163.19,Maintenance,Maintenance expense on 2024-04-17,IT,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2024-03-12 14:02:22.879584,346.54,Meals,Meals expense on 2024-03-12,Finance,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-02-21 14:02:22.879584,59.09,Office Supplies,Office Supplies expense on 2024-02-21,HR,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2023-06-30 14:02:22.879584,485.68,Equipment,Equipment expense on 2023-06-30,HR,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,1000
